date,open,high,low,close,volume
2025-11-04,1383.119995,1383.800049,1371.800049,1377.02002,26565.72
2025-11-05,1373.910034,1379.01001,1368.030029,1368.099976,34475.27
2025-11-06,1378.02002,1389.469971,1378.01001,1383.150024,38347.82
2025-11-07,1383.130005,1387.800049,1379.130005,1381.349976,18861.39
2025-11-10,1383.02002,1411.709961,1383.0,1410.319946,49451.54
2025-11-11,1410.02002,1410.199951,1395.02002,1407.01001,26691.56
2025-11-12,1408.0,1426.380005,1407.22998,1413.170044,32992.1
2025-11-13,1410.140015,1421.599976,1406.02002,1418.400024,31179.23
2025-11-14,1418.02002,1426.969971,1404.319946,1404.619995,27473.06
2025-11-17,1402.02002,1421.02002,1393.810059,1419.02002,34462.21
2025-11-18,1418.719971,1434.089966,1417.02002,1424.02002,34204.78
2025-11-19,1422.02002,1427.550049,1417.97998,1419.030029,22045.37
2025-11-20,1420.02002,1427.920044,1413.050049,1415.130005,24002.32
2025-11-21,1418.52002,1428.02002,1404.02002,1414.619995,42607.2
2025-11-24,1415.02002,1419.02002,1399.150024,1400.02002,33607.44
2025-11-25,1406.02002,1406.02002,1392.52002,1392.670044,28440.69
2025-11-26,1396.900024,1401.51001,1391.599976,1397.170044,20306.16
2025-11-27,1397.52002,1398.02002,1387.060059,1395.319946,22286.89
2025-11-28,1394.52002,1403.52002,1391.02002,1398.52002,23211.21
2025-12-01,1399.02002,1410.290039,1390.02002,1396.02002,27333.42
2025-12-02,1396.02002,1399.939941,1383.040039,1384.050049,25047.26
2025-12-03,1383.829956,1383.98999,1376.02002,1377.119995,23572.79
2025-12-04,1377.119995,1380.52002,1366.400024,1372.0,29075.39
2025-12-05,1372.0,1381.109985,1367.52002,1378.030029,25401.66
2025-12-08,1377.219971,1384.689941,1366.02002,1366.23999,33602.8
2025-12-09,1366.25,1369.02002,1348.069946,1349.030029,42634.43
2025-12-10,1348.02002,1350.819946,1331.199951,1350.819946,33133.47
2025-12-11,1354.680054,1360.01001,1349.569946,1360.01001,22385.01
2025-12-12,1366.02002,1373.02002,1361.589966,1368.670044,37159.19
2025-12-15,1387.609985,1388.01001,1373.589966,1374.02002,33358.79
2025-12-16,1374.219971,1376.800049,1363.02002,1370.02002,23963.67
2025-12-17,1373.02002,1387.959961,1365.699951,1381.119995,31382.49
2025-12-18,1381.52002,1386.900024,1374.130005,1379.02002,17829.95
2025-12-19,1381.97998,1384.430054,1372.98999,1381.97998,26508.68
2025-12-22,1381.97998,1386.119995,1378.560059,1380.23999,20425.65
2025-12-23,1380.23999,1384.910034,1369.170044,1379.839966,24506.81
2025-12-24,1376.969971,1378.339966,1371.97998,1372.880005,25186.69
2025-12-25,1376.97998,1391.459961,1373.359985,1386.150024,23386.21
2025-12-26,1386.150024,1391.119995,1381.97998,1386.109985,17802.99
2025-12-29,1386.109985,1386.109985,1372.97998,1373.97998,26308.1
2025-12-30,1372.97998,1373.880005,1357.97998,1361.699951,33791.94
2025-12-31,1361.97998,1365.97998,1349.150024,1349.160034,34765.63
2026-01-05,1356.97998,1403.859985,1356.97998,1397.97998,70949.42
2026-01-06,1404.530029,1408.949951,1388.51001,1399.98999,39586.18
2026-01-07,1404.859985,1406.97998,1392.180054,1395.339966,29683.8
2026-01-08,1395.310059,1395.339966,1380.119995,1384.280029,29134.54
2026-01-09,1388.97998,1400.579956,1387.98999,1391.079956,29847.74
2026-01-12,1391.079956,1402.97998,1389.079956,1395.209961,36082.66
2026-01-13,1398.77002,1401.5,1380.969971,1382.97998,39168.66
2026-01-14,1382.97998,1394.22998,1368.160034,1369.98999,51757.97
2026-01-15,1368.0,1374.810059,1360.560059,1360.869995,40907.14
2026-01-16,1366.97998,1369.47998,1351.97998,1353.97998,55120.68
2026-01-19,1353.880005,1359.469971,1346.97998,1347.97998,42286.4
2026-01-20,1351.47998,1353.560059,1344.030029,1345.530029,36484.43
2026-01-21,1345.540039,1346.380005,1321.97998,1323.040039,64516.25
2026-01-22,1323.98999,1333.73999,1309.459961,1312.040039,59010.89
2026-01-23,1312.079956,1319.97998,1304.449951,1308.97998,61948.9
2026-01-26,1312.48999,1326.97998,1297.099976,1313.97998,80166.06
2026-01-27,1316.959961,1325.680054,1309.97998,1314.98999,48415.96
2026-01-28,1315.02002,1318.689941,1293.98999,1295.670044,76218.01
2026-01-29,1306.97998,1416.97998,1301.040039,1409.699951,189534.4
2026-01-30,1406.97998,1406.97998,1372.97998,1372.97998,94479.74
2026-02-02,1396.97998,1430.560059,1383.599976,1398.97998,85724.27
2026-02-03,1416.97998,1448.790039,1415.01001,1446.900024,86320.66
2026-02-04,1456.97998,1505.25,1445.97998,1496.97998,109122.93
2026-02-05,1491.97998,1536.97998,1486.97998,1526.97998,91622.74
2026-02-06,1526.97998,1539.97998,1477.859985,1486.98999,78965.38
2026-02-09,1489.97998,1514.859985,1485.469971,1496.939941,51168.46
2026-02-10,1496.949951,1496.949951,1468.47998,1476.780029,39575.96
2026-02-11,1476.780029,1485.97998,1467.97998,1476.310059,30928.46
2026-02-12,1472.180054,1474.800049,1445.339966,1458.579956,46245.82
2026-02-13,1458.579956,1479.780029,1442.560059,1457.280029,41679.01
2026-02-24,1492.97998,1496.380005,1435.579956,1438.780029,41912.53
2026-02-25,1441.97998,1481.640015,1439.859985,1463.640015,36880.67
2026-02-26,1458.579956,1461.469971,1436.650024,1438.189941,32958.01
2026-02-27,1438.969971,1448.189941,1427.0,1427.0,32160.16
2026-03-02,1421.97998,1428.97998,1408.640015,1412.089966,35453.86
2026-03-03,1412.079956,1424.849976,1394.109985,1398.170044,45890.86
2026-03-04,1386.97998,1394.97998,1364.069946,1373.160034,48014.43
2026-03-05,1377.97998,1384.939941,1366.97998,1371.02002,30505.24
2026-03-06,1366.97998,1379.47998,1359.97998,1373.97998,29154.15
2026-03-09,1361.97998,1376.880005,1355.180054,1368.97998,37441.62
2026-03-10,1376.880005,1381.469971,1369.97998,1373.859985,24625.92
2026-03-11,1374.969971,1377.969971,1370.0,1371.97998,24456.73
2026-03-12,1366.97998,1375.930054,1362.98999,1363.97998,27586.46
2026-03-13,1364.459961,1389.599976,1363.97998,1385.619995,33607.83
2026-03-16,1391.97998,1437.97998,1391.97998,1432.160034,60086.35
2026-03-17,1439.97998,1470.050049,1433.170044,1456.97998,49453.61
2026-03-18,1460.97998,1468.47998,1435.130005,1440.780029,35551.0
2026-03-19,1444.939941,1444.97998,1417.97998,1424.849976,30318.59
2026-03-20,1424.939941,1434.47998,1410.97998,1416.97998,26132.34
2026-03-23,1405.310059,1406.97998,1372.01001,1380.050049,47255.89
2026-03-24,1387.97998,1389.569946,1372.160034,1379.310059,28561.79
2026-03-25,1382.089966,1389.849976,1372.98999,1382.25,26093.46
2026-03-26,1380.97998,1385.880005,1372.280029,1373.160034,23092.89
2026-03-27,1371.97998,1397.97998,1368.640015,1388.0,30087.11
2026-03-30,1378.97998,1402.97998,1374.5,1391.97998,28684.59
2026-03-31,1439.97998,1451.910034,1420.390015,1421.97998,61690.66
2026-04-01,1436.469971,1441.969971,1424.859985,1431.420044,29125.14
2026-04-02,1431.420044,1436.859985,1424.079956,1431.859985,21064.37
2026-04-03,1431.52002,1441.939941,1426.97998,1431.97998,20193.73
2026-04-07,1432.030029,1441.97998,1407.030029,1412.0,24152.18
2026-04-08,1431.97998,1441.060059,1424.109985,1437.0,33836.1
2026-04-09,1437.0,1437.0,1419.47998,1432.469971,20704.76
2026-04-10,1431.119995,1431.689941,1413.079956,1425.939941,28865.56
2026-04-13,1415.97998,1418.47998,1404.97998,1415.290039,25213.64
2026-04-14,1414.579956,1420.579956,1406.97998,1418.880005,24232.61
2026-04-15,1416.959961,1442.77002,1413.97998,1439.47998,34553.48
2026-04-16,1439.430054,1449.390015,1431.97998,1434.819946,24512.84
2026-04-17,1371.97998,1392.97998,1371.849976,1379.219971,96824.99
2026-04-20,1374.97998,1385.920044,1371.97998,1382.869995,36451.39
2026-04-21,1382.97998,1391.880005,1381.97998,1383.98999,21754.27
2026-04-22,1386.97998,1390.97998,1376.959961,1381.47998,26915.93
2026-04-23,1379.97998,1391.680054,1377.079956,1390.97998,37701.09
2026-04-24,1385.079956,1430.859985,1385.079956,1430.469971,55455.31
2026-04-27,1391.97998,1391.97998,1374.180054,1375.180054,72797.74
2026-04-28,1373.97998,1381.369995,1372.089966,1376.97998,34004.42
2026-04-29,1376.97998,1381.72998,1372.26001,1373.150024,34813.13
2026-04-30,1371.97998,1373.150024,1351.97998,1356.77002,52752.67
2026-05-06,1337.079956,1350.97998,1332.030029,1346.97998,47806.04
2026-05-07,1346.97998,1359.97998,1341.98999,1343.030029,40461.47
2026-05-08,1343.640015,1354.75,1341.97998,1344.969971,33368.53
2026-05-11,1344.869995,1344.869995,1332.97998,1333.310059,57135.1
2026-05-12,1333.97998,1335.560059,1322.47998,1326.530029,50837.43
2026-05-13,1326.47998,1330.579956,1309.97998,1316.069946,56967.87
2026-05-14,1309.97998,1341.040039,1307.160034,1314.150024,55244.34
2026-05-15,1307.130005,1311.26001,1299.089966,1304.930054,58183.65
2026-05-18,1307.97998,1314.660034,1291.589966,1294.97998,49660.97
2026-05-19,1293.880005,1301.969971,1289.97998,1296.280029,43254.64
2026-05-20,1292.97998,1304.969971,1285.97998,1286.97998,47487.33
2026-05-21,1284.959961,1295.5,1282.97998,1282.97998,38868.38
2026-05-22,1282.930054,1283.890015,1262.099976,1262.180054,49157.14
2026-05-25,1258.97998,1276.77002,1248.97998,1257.859985,46352.76
2026-05-26,1257.329956,1261.869995,1241.98999,1245.359985,45931.62
2026-05-27,1240.0,1290.97998,1222.079956,1274.97998,82727.91
2026-05-28,1261.97998,1275.97998,1242.97998,1247.959961,45889.98
2026-05-29,1242.579956,1300.97998,1241.97998,1297.97998,76478.05
2026-06-01,1298.97998,1298.97998,1273.290039,1281.579956,43844.6
2026-06-02,1277.97998,1298.339966,1272.97998,1279.199951,36361.85
2026-06-03,1275.97998,1275.97998,1247.97998,1253.890015,52476.52
2026-06-04,1250.969971,1260.969971,1238.670044,1239.97998,33506.17
2026-06-05,1249.97998,1254.97998,1239.719971,1244.839966,31303.97
2026-06-08,1243.97998,1249.97998,1231.97998,1234.959961,30828.36
2026-06-09,1234.969971,1234.97998,1224.530029,1227.97998,27860.12
2026-06-10,1224.060059,1253.97998,1222.189941,1247.859985,39244.14
2026-06-11,1244.099976,1254.859985,1238.890015,1250.97998,25351.98
2026-06-12,1243.160034,1266.97998,1236.98999,1263.890015,50494.78
2026-06-15,1264.680054,1264.680054,1242.079956,1243.079956,41585.56
2026-06-16,1238.98999,1239.859985,1226.97998,1227.650024,34969.74
2026-06-17,1229.97998,1231.75,1210.540039,1211.97998,44803.3
2026-06-18,1206.97998,1210.849976,1183.199951,1186.97998,57471.73
2026-06-22,1186.290039,1224.780029,1176.97998,1213.390015,58251.31
2026-06-23,1210.97998,1235.97998,1188.97998,1194.430054,58004.05
2026-06-24,1194.630005,1213.849976,1179.48999,1179.660034,45335.28
2026-06-25,1178.97998,1198.97998,1171.97998,1184.079956,48446.49
2026-06-26,1199.0,1199.0,1168.099976,1168.630005,50066.47
2026-06-29,1169.0,1215.0,1151.01001,1194.959961,66878.12
2026-06-30,1187.0,1195.670044,1176.0,1185.48999,39607.79
2026-07-01,1180.099976,1196.800049,1166.329956,1193.01001,42473.81
2026-07-02,1193.01001,1215.52002,1190.51001,1203.0,50870.15
2026-07-03,1205.23999,1210.140015,1185.0,1194.449951,34267.55
2026-07-06,1186.0,1215.0,1180.0,1206.910034,40970.01
2026-07-07,1200.0,1202.0,1188.109985,1188.800049,27365.0
2026-07-08,1188.77002,1200.97998,1177.0,1199.300049,25776.02
2026-07-09,1191.0,1191.98999,1178.0,1182.189941,34096.34
2026-07-10,1182.199951,1204.97998,1170.280029,1204.97998,52212.55
2026-07-13,1197.119995,1215.0,1190.189941,1210.98999,41982.57
2026-07-14,1208.98999,1226.869995,1205.0,1214.880005,43527.26
2026-07-15,1203.660034,1256.599976,1198.660034,1251.060059,71943.71
2026-07-16,1252.0,1267.969971,1245.050049,1258.98999,47611.14
2026-07-17,1269.01001,1269.329956,1238.97998,1253.0,58417.3
2026-07-20,1270.0,1329.0,1266.0,1327.5,106151.15
2026-07-21,1338.97998,1344.699951,1296.869995,1308.0,77147.7
2026-07-22,1300.0,1308.0,1283.23999,1305.0,65181.4
2026-07-23,1299.800049,1303.0,1285.430054,1292.01001,33917.69
2026-07-24,1305.0,1309.209961,1286.199951,1297.410034,35698.92
2026-07-27,1308.0,1308.0,1279.579956,1289.5,31990.44
2026-07-28,1299.0,1320.0,1289.52002,1320.0,53134.57
2026-07-29,1333.829956,1343.47998,1312.060059,1321.0,62329.85
2026-07-30,1323.0,1362.0,1322.0,1361.76001,71872.61
2026-07-31,1330.030029,1355.719971,1325.77002,1350.599976,55127.52
2026-08-03,1350.599976,1363.349976,1346.0,1358.97998,36146.86
2026-08-04,1350.060059,1350.939941,1328.359985,1328.359985,37450.31
2026-08-05,1328.359985,1333.800049,1303.5,1306.449951,42688.59
2026-08-06,1310.0,1314.400024,1300.01001,1308.550049,25463.28
2026-08-07,1308.660034,1315.280029,1301.0,1309.219971,24975.81
2026-08-10,1325.0,1359.969971,1318.079956,1348.859985,62685.72
2026-08-11,1348.0,1352.650024,1338.0,1346.5,27073.0
2026-08-12,1346.5,1356.880005,1332.51001,1343.0,35059.6
2026-08-13,1338.0,1359.599976,1337.0,1355.290039,32353.48
2026-08-14,1355.0,1359.0,1338.140015,1341.98999,29853.15
2026-08-17,1295.0,1301.0,1280.339966,1293.089966,78429.56
2026-08-18,1291.0,1302.900024,1285.170044,1297.98999,38722.83
2026-08-19,1300.0,1308.880005,1290.5,1307.880005,37547.51
2026-08-20,1299.800049,1306.880005,1291.0,1291.5,25331.66
2026-08-21,1291.5,1291.5,1272.01001,1272.829956,33472.31
2026-08-24,1271.01001,1313.800049,1270.329956,1304.660034,48439.57
2026-08-25,1311.890015,1317.0,1301.109985,1304.0,21111.18
2026-08-26,1300.0,1314.449951,1295.0,1302.800049,21730.83
2026-08-27,1304.0,1305.0,1288.0,1292.300049,24767.47
2026-08-28,1289.0,1297.890015,1288.0,1297.400024,16126.11
2026-08-31,1297.98999,1305.0,1286.0,1299.52002,23247.59
2026-09-01,1295.0,1307.98999,1286.099976,1299.560059,32664.02
2026-09-02,1302.800049,1303.0,1291.199951,1297.5,20308.45
2026-09-03,1297.5,1305.0,1293.02002,1298.880005,17747.65
2026-09-04,1295.880005,1338.859985,1295.599976,1330.0,45415.64
2026-09-07,1324.0,1333.599976,1312.660034,1316.01001,25249.62
2026-09-08,1318.0,1323.0,1309.050049,1309.300049,17534.04
2026-09-09,1305.01001,1309.300049,1286.680054,1290.880005,32226.11
2026-09-10,1291.0,1294.98999,1282.0,1285.130005,18900.22
2026-09-11,1285.150024,1286.150024,1263.01001,1275.160034,34801.42
2026-09-14,1277.27002,1285.530029,1270.359985,1277.959961,16571.46
2026-09-15,1281.0,1284.5,1271.280029,1272.75,13761.72
2026-09-16,1273.930054,1274.97998,1254.099976,1258.0,26235.24
2026-09-17,1257.97998,1267.599976,1254.0,1266.97998,17553.8
2026-09-18,1262.98999,1265.880005,1256.099976,1257.119995,24890.87
